Name;Date;Helpful;Comment;Rating
NaStar17;23/12/2018;N/A;Depuis quelques semaines l’appli sur watch se plante en pleine course. Ça arrive de manière très aléatoire et à des temps d’utilisation très variables. L’activité avant plantage n’est même pas sauvegardée automatiquement. C’est très frustrant lorsqu’on utilise cette appli pour suivre un programme de course.J’espère qu’un correctif résoudra rapidement ce problème.;5
lenaulois;11/02/2019;N/A;Comment mettre en vocal les commentaires en français;3
niko 33400;22/02/2019;N/A;Bonjour  Étant un ancien utilisateur de my ASICS que j’aimais beaucoup il a fallu que je viennent vers votre application. Je l’utilise régulièrement pour mes entraînements mais il me manque une fonction très bien. My ASICS recalcule en permanence les entraînements en fonction de nos courses précédentes. Cela est t’il possible à faire. Merci d’avance.;4
Papy Doune;12/03/2019;N/A;Avez-vous une astuce pour limiter la consommation importante de la batterie de mon Iphone8 lors de l’utilisation de votre application que j’aime beaucoup (50 à 60% de la capacité en 2:30h) ?;4
Pifounette 69;27/10/2019;N/A;Je suis vraiment satisfaite de cette application Runkeeper m’accompagne lors de toutes mes courses et m’encourage au quotidien!👍;5
Mafalbala;19/08/2019;N/A;Je suis satisfaite de cette appli je l’utilise aussi bien pour suivre mes runs que les balades en vélo. Mais là est le problème je met qu’un 4/5 car une fois qu’on a enregistré une sortie en activité « cycling » et qu’on se rend compte qu’on s’est trompé parce qu’en fait c’était un « run » impossible de changer le type d’activité après coup. Oubliant souvent de changer le mode quand je lance mon activité je me retrouve avec des statistiques faussées. Comment changer une activité enregistrée en « cycling » pour la mettre en « running »?!? Je suis avec la version gratuite.;4
MauMauLeThuit;13/09/2019;N/A;Je m’en sert depuis deux ans en version gratuite avec une Watch aussi.Pour une ou des raisons inconnues il m’est arrivé de perdre des activités sur la Watch. L’activité a été mise en pause ou arrêtée puis pas sauvegardée? Je ne le sais pas. J’ai pu voir l’avancement et au moment de finir ma course je regarde l’écran de ma Watch pour signaler l’arrêt et je constate que l’écran pour déclencher une nouvelle course est affiché et plus l’activité commence plus tôt. Peut-être par défaut enregistrer et demander dans une liste de courses non validées.;4
Yvon_83;10/07/2019;N/A;Bonjour merci pour l’appli que j’utilise pour toutes mes sorties. Je fais du trail donc le dénivelé est important pour moi. Quand je renseigne une activité manuellement impossible de saisir le dénivelé positif dans l’application. Seules la durée et la distance peuvent être renseignées. Serait il possible d’ajouter cette zone ? Merci a vous !;5
Francois112;26/12/2017;N/A;Il manque des infos sur l'apple watch et pas possible de lancer la musique quand on part seulement avec la watch... C'est dommage...;4
Philusymat;16/01/2018;N/A;L'Appli qui m'a motivé à courir. De voir ses progressions cela encourage. Et donne même envie de faire plus de km 5k puis 10k bientôt le semi peut-être. Je n'utilise que La version gratuite qui me suffit bien...;5
Jean Luc 97118;30/04/2018;N/A;Cette application est vraiment un bon accompagnateur pour mes séances... la traduction en français de tout l’environnement serait un plus....;5
The rouge 5;07/05/2018;N/A;Voilà maintenant 3 ans que je cours et j’avais beaucoup de mal départager mes 2 applis fétiches. Ce soir désolé pour avoir un Max d’info systématiquement il faut contracter un abonnement. Dommage je suis actuellement un programme gratuit en vue d’un semi indisponible sur runkeeper sans abonnement. Alors chercher bien mais il existe des appli s plus complètes ( N+ par exemple) qui donne satisfaction pour des néophytes en quête d’infos sur leurs courses avec comparatif et avec programme entièrement gratuit.;3
gregdumorbihan;23/05/2018;N/A;J’aime cette application car elle est adaptée à différents sports que je pratique. C’est gratuit et sans pub. Pourvu que ça dure ! Si je veux des statistiques plus précises je prends un abonnement. Cette appli est bienveillante et n’est pas lourdingue pour qu’on prenne le mode payant. Je recommande cette application !!;5
chtiguitare;24/09/2018;N/A;Depuis la dernière mise à jour ils ont supprimé certaines statistiques les fondamentales comme les km de la semaine et du mois. Vraiment déçu car j adorai cette application au début.;5
raj_0202;26/02/2019;N/A;BonjourLors de la consultation des sessions son chargement est lent.Pouvez-vous corriger ce point?Cordialement;4
jpmireille;17/05/2019;N/A;Après bon nombre de téléchargements d’applications de randonnée voici celle qui me convient parfaitement.Une application gratuite avec une multitude de fonction.;5
tilouli83;11/07/2019;N/A;Je la recommande à tout mon entourage. C’est la meilleure application que j’ai pu avoir pour la course à pied. Elle est dix fois mieux qu’une montre gps à un prix exorbitant. Bravo;5
Alkindus;07/12/2019;N/A;Cette application est pour moi la meilleure application complète d'entraînement personnel par contre très insatisfait par l’opacité mis en place pour éviter les désabonnements car il n’y aucun moyen de contrôler les prélèvements et de les arrêter !!! Merci d’y remédier rapidement...il faut aller sur le site internet en anglais ou la navigation est fastidieuse je recommande a ce qui souhaiterais s’abonner de faire un repérage car personnellement je cherche encore !!.;3
Mathie19;04/01/2018;N/A;J’utilise surtout l’application sur mon iwatch maintenant et je la trouve très pratique a utiliser. Le seul manque est sur le fait qu’on ne puisse pas utiliser de session fractionnée comme c’est le cas sur l’iPhone.;4
Zizizi131313;26/05/2018;N/A;Les défis sont sympas mais beaucoup moins nombreux qu’auparavant. Au niveau des bémols le prix de l’abo m’empêche de mettre la dernière étoile. L’app est très souvent en promotion on a l’impression que du coup le tarif « classique »ne reflète pas la réalité.Les programmes permettent de progresser j’ai par exemple gagné 3min35 sur 5 kilomètres avec le challenge Pace Academy.Une intégration de Youtube Premium est-elle prévue?;4
bbbretzel;05/06/2018;N/A;"Vraiment une excellente appli ! J'utilisais auparavant Runtastic mais je suis passé à Runkeeper sur les conseils d'une amie runneuse elle aussi.Tout est bien pensé et convivial mais je rajouterai une 5eme étoile quand les ""records personnels"" se mettront automatiquement à jour avec les dernières meilleures activités. Je pensais que la dernière mise à jour avait réglé le problème mais ce n'est pas le cas... Il serait judicieux que les développeurs fassent en sorte que Runkeeper soit traduit correctement en français parce que là c’est vraiment limite...";3
Vincent Guibert;16/07/2018;N/A;Très précise.;5
Netha2500;05/10/2018;N/A;J'utilise cette application depuis plusieurs mois et j'en suis fort satisfait. La possibilité de paramétrer le type de course le temps la distance le rythme... en fait une application de choix pour qui veux s'entraîner . Tous les niveaux sportifs s'y retrouvent.;4
Pche7814;19/11/2018;N/A;Facile à utiliser et très fiable (mieux que la Garmin forener 310xt qui tombe en panne se réveille toute seule et vide sa batterie ou qui perd une activité : que des galères vécues)Les bonnes statistiquesGéniale;5
phm12345;24/03/2019;N/A;Je ne peux que recommander cette application qui est simplement parfaite. Très soignée gratuite et performante elle permet de suivre précisément ses performances sportives que ce soit de la course du vélo ou de la marche. Elle a même ajouté un aspect communautaire dernièrement que permet de se motiver entre utilisateur de l'application. Utilisez la sans réfléchir une seule seconde !Update: l’app s’arrête de tracker mes activités en plein milieu d’une course. Ça arrive depuis 2 mois et c’est toujours pas résolu. C’est très frustrant et toutes les autres features sont inutiles si le tracking ne fonctionne pas. 😡;3
Martin Delarue;12/05/2019;N/A;"BonjourRunkeeper mémorise très mal la dénivelée d’un parcours alors qu’il est bien retenu en 2 dimensions : je fais un parcours je prends en photo le profil runkeeper; j’enregistre; je ferme l’appli; je la réouvre : le parcours est bien le même en distance itinéraire et temps mais la dénivelée baisse parfois de moitié ! C’est flagrant sur des côtes faites à répétition (entraînement dénivelée).Je peux vous envoyer les captures d’écran.CordialementMartin Delarue.";4
Baptiste T.;11/08/2019;N/A;J'utilisais l'application Nike Club pour courir parce que je la trouvais très intuitive. Mais je me suis orienté vers  cette application car elle permet de créer ses propres entraînements ce qui est génial si on ne veut pas que faire de l'endurance fondamentale mais plutôt du fractionné !Par contre la mise à jour a supprimé la voix permettant de savoir si nous devons courir lentement normalement ou rapidement ce qui est vraiment dommage !!!!;5
Hmirabel;03/02/2020;N/A;Mon appli de running préférée mais je regrette la dernière mise à jour. Maintenant que le suivi sur l’Apple watch et l’iPhone sont automatiquement dissociées j’utilise uniquement l’Apple watch pour la rapidité de lecture pendant la course mais ma musique ne se lance plus automatiquement depuis l’appli et je n’ai plus accès à la carte ou aux photos pendant la course . Je préférais la version précédente où on avait le choix entre lancer uniquement sur l’Apple watch ou simultanément sur les 2.;3
Wat15;31/10/2017;N/A;L’application est vraiment très bien faite. Cependant alors que mes écouteurs Bose pulse fonctionnaient très bien il y a encore quelques semaines ce n’est plus le cas maintenant. Ils ne sont plus détectés pas l’application alors que le téléphone les reconnaient tres bien. Je n’ai donc plus accès à mon rythme cardiaque c’est bien dommage;4
Goodix33;06/12/2017;N/A;J’utilise cette application pour enregistrer mes sessions de course a pied. Je m’en sert conjointement avec l’Apple Watch.Globalement l’application est très bien on peut tout à fait s’en servir gratuitement sans payer quoi que ce soit.... quand elle marche correctement.En effet elle est remplie de bugs très gênants qui gâchent complètement l’utilisation. Exemple : lorsque je lance une activité sur ma montre une fois sur 2 ça n’est pas pris en compte par l’application téléphone. Par moment le cardio reste figé et ne se met pas à jour sans qu’on sache pourquoi... etc;3
Jjfdtijgfhncf;23/04/2018;N/A;La réception GPS est devenue très aléatoire depuis quelques semaines avec des parcours et des temps de parcours qui du coup sont approximatifs voire complètement faux (par exemple tracé par à coups avec des lignes tendues et des angles comme si la réception était perdue et récupérée sans cesse). Ça ne le faisait pas jusqu’alors à quoi est-ce lié ? Merci;4
Hirushja;13/06/2018;N/A;C’est devenu un Indispensable pour moi. ca me booste a etre reguliere dans mon entrainement ! Et les commentaires su coach en version anglaise me font trop rire :). Je recommande !;5
clément97;12/09/2018;N/A;Très bonne application je l’utilise depuis presque 2 ans mais aujourd’hui perte des données générales de course depuis le début kms parcourus temps calories dénivelés dommage !!!;5
Pjridslhutcvnlp;18/09/2018;N/A;Depuis 8 jours les statistiques sur le mois et l’année sont à zéro malgré les 19 courses enregistrées dans les stats. Merci de corriger votre bugg ou je change d’applis.;4
Celiam87;16/10/2018;N/A;Application très complète Possibilité de programmer ses séances;5
Julien141;27/10/2019;N/A;Précise regroupe l’essentiel;5
´bxjek;29/08/2019;N/A;J’utilise cette appli 4/5 fois par semaine depuis plus de 8 ans et depuis hier je ne peux plus... On me demande des identifiants que je n’ai jamais utilisé... Du coup j’ai perdu tout mes historiques... Quelqu’un a t il une solution ???;5
Patoche B;06/08/2019;N/A;J’utilise la version gratuite et suis très satisfaite mais je souhaiterais pouvoir intégrer des parcours afin d’être guidée lors des courses. Cette fonctionnalité existe-t-elle sur la version payante?;4
Mayama 29;23/11/2017;N/A;Lorsque j’enregistre la course avec ma montre tout m’indique que c’est bien enregistré mais de retour à la maison ma course a disparu de l’application et n’apparaît pas non plus sur le site internet. Je suis donc obligé de la rentrer manuellement mais je n’ai plus accès au split ni à la carte du parcours. J’utilise un plan m’y ASICS pour m’entraîner et il y a quelques temps on pouvait synchroniser les deux applications ce n’est plus possible pourquoi ? Bref .... je suis de plus en plus déçue pourtant tout fonctionnait très bien il n’y a pas si longtemps !;2
davblav;01/01/2018;N/A;Toute première app que j’aie chargée (Noël 2009) ! Je n’ai jamais été déçu : par petites touches RunKeeper s’améliore régulièrement tant sur les fonctionnalités que sur l’ergonomie. Simple et efficace. Un incontournable pour celles et ceux qui s’efforcent de maintenir une activité physique régulière.;5
Michrard;18/02/2018;N/A;J’utilise cette apps depuis peu avec une Apple Watch et mon avis est mitigé.En course les données indiquées sont correctes et suffisantes (chrono/kms parcourus/allure moy /cardio/ allure à chaque km)Le bémol c’est les données lors du transfert le dénivelé est complètement farfelue (250m annoncé là où ma Garmin annonce 85m!!!). Lorsque je compare avec l’app santé de mon iphone je tombe sur un résultat proche de ma Garmin...pourquoi une telle différence ?Olive;3
ixaime;01/09/2018;N/A;Très bien mais manque les circuits préenregistrés ( comme Endomondo) et les dénivelés sur la carteIntéressant aussi d’ajouter la vitesse et l’orientation du vent la température ressentie et l’humidité relative Merci d’avanceXavier Maugis;4
fafa337013;03/09/2018;N/A;Ça fait 4 ans que j utilise l’appli.  Je la conseille fortement  elle est complète et gratuite. Malheureusement elle n’a pas évolué Pour ce qui est des graphes en fin de séance  pas évident d’avoir un aperçu globale des courbes :une superposition avec différentes couleurs seraient bienvenue. La programmation du fractionné est longue  on peut mieux faire de ce côté. Le cardio en % donné pendant la course est la moyenne  l’instantané serait utile. La fréquence cardiaque au repos peut être insérer dans le calcul du % de la fréquence à travailler.(kervonen)J’ai pris la version PRO et franchement mis à part les graphes en plus  il n’y a rien et encore les graphes sont pas très exploitable. Donc évitez de dépenser. Voilà les quelques points à revoir. Mais je conseille quand même cette appli gratuite surtout pour débuter.;4
Pmz4;14/09/2018;N/A;Ce qui est dommage c'est que la voie qui fait le cr en course ex tous les kilos te donne les infos en anglais même si l’affichage est en français et que t’as demandé français Encore une application a moitié localisée :-(((;2
Coco.sh_;16/09/2018;N/A;Rien a redire mis à part le prix de l’abonnement un peu chère;5
s. h. d;12/05/2019;N/A;Mauvaises données gps donc distances fausses. Après vérification avec une autre appli de running et un gps une différence de 500m pour 6km. Pas normal du tout c’est une différence énorme donc inadmissible. Dommage.;2
Santiago18!;24/11/2019;N/A;BonjourJ'adore cette app que j'utilise depuis des années même si certains éléments me manquent tels que l'ajustement automatique du plan d'entraînement au rythme de course ou la possibilité de modifier la fréquence d'entraînement sans reprendre l'entraînement a zéro. Quelques bugs sur l'enregistrement des activités mais sinon c'est une app très intuitive et complète.;4
Troll1559;26/08/2019;N/A;J'ai un abonnement annuel depuis septembre 2018. Mon ancien téléphone s'étant noyé malencontreusement j'ai remis l'application sur mon nouveau téléphone. Mais impossible de récupérer toutes les données passées! Ni de profiter de mon abonnement.;3
Erwan 2000;29/12/2017;N/A;Appli nickel même en mode free pour consolider ses effortsManque la logique de segment comme strava mais j imagine que le concept est déposé;4
Nanny2605;20/02/2018;N/A;Lorsque je vais dans l’application sur mon iPhone pour connecter mon Apple Watch qui fonctionnait correctement avant la mise à jour je n’arrive plus à la connecter.Je n’ai qu’une seule possibilité « plus tard » comme choix de validation !La montre est connectée à l’application « santé » est-ce à cause de cela ?Si quelqu’un peut m’aider ?;4
katiberti;08/05/2018;N/A;Plus de coach vocal en français...😡😡😡;4
MathG9;26/06/2018;N/A;Je viens d’effectuer la mise à jour et je n’ai plus accès à l’application un message m’indique qu’il faut avoir l’âge requis pour créer un compteEt il n’y a aucune fenêtre de saisie...;5
ncabv;13/01/2019;N/A;Depuis un moment il m’est impossible d’obtenir les commentaires sonores en français...le problème a-t-il déjà été remonté ?;4
ErwanRce;10/03/2019;N/A;Je n’ai rien à reprocher mais j’ai une petite suggestion. Serait-il possible qu’on puisse modifier la nature d’une activité dans l’historique?Car ça m’est arrivé deux fois de ne pas changer la nature de l’activité avant de démarrer le chrono et le gps. Ce qui fausse les stats et les records. Ça ça serait vraiment cool;4
Grad.33;11/03/2019;N/A;Je me sers de cette application pour mes marches. Les kms sont différents d'une sortie à l'autre sur un même parcours ! Parfois avec un delta de 4 à 5 kms ! C'est énorme !Je pense quitter cette application à cause du manque de fiabilité du GPS. Sinon pour le reste c'est bien dommage !;4
germoju;07/05/2019;N/A;L’appli fonctionne bien. Mais je me rend compte que toutes mes courses de 2018 sont effacées. Il me reste le kilométrage mais elles n’apparaissent plus dans mon flux. Quel dommage ! J’étais prêt à prendre un abonnement annuel...;3
Fant_;10/12/2019;N/A;Je reprends le running après plusieurs années d’interruption et c’est l’application qu’il me fallait. Complète sans être envahissante elle permet de progresser à son rythme. J’ai pris l’abonnement et c’est parfait. Merci aux développeurs ! Et merci également de permettre à l’application d’être synchronisée avec the Beautiful Walk;5
MOI EN COLERE;04/11/2019;N/A;La distance parcourue avec Runkeeper et celle de ma montre diffère je perds + d’un km mais quand je fais un entraînement avec une autre application bizarrement le temps de course au km/h et + rapide et la distance est égale à celle de ma montre ? Avez-vous une explication merciJ’ai changé de portable et la restauration de mes achats pour go premium ne se restaure pas.Merci de votre retour Monique;3
Alexandre86;04/11/2017;N/A;Super app pour ma série 3 il faut juste nous laisser régler le temps d’échauffement et de repos c’est beaucoup trop court 5 min. De plus si vous pouviez également mettre la distance à régler sur le 100m près. On a une puce gps dans les montres maintenant.;4
David7504;10/02/2018;N/A;Cette mise à jour apporte de réels améliorations. Pas mal de bugs ont été corrigés. Un dernier effort sur Apple Watch est encore nécessaire : la possibilité de bloquer l’écran. En hiver avec le frottement des vêtements sur l’écran l’appli s’arrête toute seule. J’ai perdu une bonne partie de mes courses ainsi.;3
Agnella31;22/05/2018;N/A;Depuis presque 4 ans grâce a Runkeeper je reste motivée et j'ai progressé. Simplement efficace !!!!;5
Titi301279;28/05/2018;N/A;L’application donne l’essentiel de l’information. Elle est simple d’utilisation et on peut l’adapter à d’autres sports (vélo et marche par exemple).;5
BEA 13;15/07/2018;N/A;Runkeeper est parfaitement adapté aux coureurs de tous niveaux souhaitant suivre ses progressions et atteindre des objectifs!!;5
Drouvre;23/09/2018;N/A;La dernière version ne fait plus la somme des activités (il est possible de voir les km parcourus en courant marchant etc... mais pas la somme de toutes les activités.;4
sainte cecile;31/10/2018;N/A;J aimerais changer et passer en français comment faire merci;4
Jipe 971;09/12/2018;N/A;Parfait. Des améliorations à chaque nouvelle version.;5
LABRAXBAR;10/02/2019;N/A;L’enregistrement de la distance pour certains parcours est erroné.On constate des lignes droites supplémentaires qui s’affichent sur le parcours avec une augmentation de la distance non justifiée;4
juju-camp;25/07/2019;N/A;Superbe application utilisée depuis deux ans avec GO!! Ras par contre je l’utilise avec la watch depuis quelques jours et il est impossible de choisir la session d’entraînement 😡 (seul la dernière est proposée) vraiment dommage...;5
tijuca14;26/09/2017;N/A;que du bonheur et de la complicité;5
Loran garcimordtm;29/10/2017;N/A;Dans l'ensemble j'en suis content mais je suis extrêmement frustré quand elle plante au niveau du réseau (alors qu'il y en a) du coup j'ai perdu beaucoup de course ou mes temps moyens min/km sont faussés;3
Yes we CAN ;13/02/2018;N/A;Cette application est indispensable pour tous ceux qui veulent réaliser des performances moi perso je l’utilise depuis des années j’ai pu perdu poids 25 kg en tout vous avez toutes les activités vélo course marche je la recommande vivement c’est la meilleure;5
Maney666;23/02/2018;N/A;bonne application pour la course à pied. On y retrouve tout comme sur la plupart des applications de running. Manque qu’une chose et pas des moindres : l’indication de la vitesse sur lappli pour Apple Watch dommage ..... facile a corriger je pense.;4
Laulo2015;11/07/2018;N/A;On me dit que je dois avoir l’âge requis pour créer un Compte ce qui est bien sûr le cas mais je reste bloquée sur cette page!;4
gwen197329;23/09/2018;N/A;J’utilise l’application pour le vtt depuis 2 ans environ. J’en suis satisfait. Malheureusement depuis quelques jours Le cumul de mes sorties n’apparaît plus. Que dois je faire ?Merci 😊;4
MarreDesTocards;06/11/2018;N/A;J’utilisais l’appli en version gratuite pour enregistrer mes sorties et j’en étais très content. J’ai acheté l’abonnement 40 euros/an pour préparer un marathon et là le programme d’entraînement proposé est nul : trois sorties par semaine (alternance de 5 7 et 10.5 et une longue croissante avec un pic à 30 km 3 semaines avant) pas de fractionnés pas de conseils nutritionnels. 40 euros de gaspillés;2
Gregclubmed;28/12/2018;N/A;J’ai commencé à mon rythme il y a 1 an .... 12 kg en moins .... une app en version complète qui est evolutive avec des programmes vraiment bien fait. Si la motivation est là ... Runkeeper saura vous accompagner !!!;5
enzo_surf17;31/05/2019;N/A;Excellente application je l’utilise pour mon suivi en course à pied pour mon engagement au 1RPIMA (forces spéciales)Je pense que je vais bientôt acheter le premium qui à l’air d’avoir plus d’avantage mais la version gratuite est très complète.Je la recommande !🤙🏼🔫🇫🇷;5
Manuyouka;16/12/2019;N/A;J’utilise cette appli pour me faire des sessions personnalisées de course fractionnée. On peut mettre 3 rythmes différents (lent régulier rapide) et multiplier les cycles autant de fois qu’on veut c’est à peu près tout ce dont j’ai besoin.2 remarques quand même : - ce serait bien d’avoir plus de flexibilité dans les sessions personnalisées par exemple faire un cycle (regulier 4min- rapide 1 min- lent 1min)x4 puis un cycle(regulier 3min30- rapide 30 sec) x2- et il m’est impossible de mémoriser mon nouveau poids c’est toujours l’ancien qui s’affiche à chaque ouverture de l’appli ça modifie le calcul des calories consommées  pas très grave mais bon voilà.;4
Lollippops;11/11/2017;N/A;J’aime bien cette application mais depuis Un moment  elle comptabilise des courses d’amis que je n’ai pas fait et vice versa? Donc forcément cela fausse mes activités...!dommage...;4
Anne LEGOUPIL;19/08/2018;N/A;Application gratuite intuitive et facile à comprendre.;5
c_Corp;09/09/2018;N/A;Programme entraînement : 3 entraînements sur 4 terminés cette semaine mais l’application ne les considère pas comme tel... du coup je suis toujours bloqué sur la même semaine que avec les mêmes séances... si l’on veut les terminer manuellement là c’est pire : on ne peut pas les relier avec les séances enregistrées. Ou alors il faut tout saisir manuellement mais du coup je me retrouve avec le double de distance réellement réalisé... merci d’améliorer cela surtout quand on paie un abonnement.;2
Jfcay;09/09/2018;N/A;Points positifs: de nombreuses personnalisations possibles. Néanmoins apres quelques années avec Runkeeper j’ai migré sur Strava qui est plus simple mais qui consomme bien moins de batterie. Les « segments » Strava vous permettent de comparer votre temps avec ceux des autres sur les parcours fréquents très chouette Runkeeper devrait le faire.;3
Jfcay;09/09/2018;N/A;Points positifs: de nombreuses personnalisations possibles. Néanmoins apres quelques années avec Runkeeper j’ai migré sur Strava qui est plus simple mais qui consomme bien moins de batterie. Les « segments » Strava vous permettent de comparer votre temps avec ceux des autres sur les parcours fréquents très chouette Runkeeper devrait le faire.;3
